Key Id,Tournament Id,tournament Name,Match Id,Match Name,Stage Name,Group Name,Group Stage,Knockout Stage,Replayed,Replay,Match Date,Match Time,Stadium Id,Stadium Name,City Name,Country Name,Home Team Id,Home Team Name,Home Team Code,Away Team Id,Away Team Name,Away Team Code,Score,Home Team Score,Away Team Score,Home Team Score Margin,Away Team Score Margin,Extra Time,Penalty Shootout,Score Penalties,Home Team Score Penalties,Away Team Score Penalties,Result,Home Team Win,Away Team Win,Draw,sofifa_id,player_url,short_name,long_name,age,dob,height_cm,weight_kg,nationality,club,player_positions,preferred_foot,team_position,team_jersey_number
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200223,https://sofifa.com/player/200223/adam-maher/20/159586,A. Maher,Adam Maher,25,1993-07-20,175,76,Netherlands,FC Utrecht,CM,Right,CDM,6.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201155,https://sofifa.com/player/201155/ravel-morrison/20/159586,R. Morrison,Ravel Morrison,26,1993-02-02,175,71,England,Sheffield United,"CAM, CM",Right,SUB,14.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203362,https://sofifa.com/player/203362/mohamed-elyounoussi/20/159586,M. Elyounoussi,Mohamed Elyounoussi,24,1994-08-04,178,70,Norway,Southampton,"LM, CAM, RM",Right,SUB,11.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204366,https://sofifa.com/player/204366/jurgen-locadia/20/159586,J. Locadia,Jürgen Locadia,25,1993-11-07,185,87,Netherlands,Brighton & Hove Albion,"ST, LW",Right,SUB,9.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204760,https://sofifa.com/player/204760/charlie-taylor/20/159586,C. Taylor,Charlie Taylor,25,1993-09-18,185,70,England,Burnley,LB,Left,SUB,3.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205469,https://sofifa.com/player/205469/solomon-kverkvelia/20/159586,S. Kverkvelia,Solomon Kverkvelia,27,1992-02-06,196,87,Georgia,Lokomotiv Moscow,CB,Right,SUB,33.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210287,https://sofifa.com/player/210287/jhon-cordoba/20/159586,J. Córdoba,Jhon Córdoba,26,1993-05-11,188,85,Colombia,1. FC Köln,ST,Right,RS,15.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211108,https://sofifa.com/player/211108/da-conceicao-fernando-henrique/20/159586,Fernandinho,Da Conceição Fernando Henrique,26,1993-03-16,174,70,Brazil,Hebei China Fortune FC,"CAM, RM, RW",Left,RM,32.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211706,https://sofifa.com/player/211706/pere-pons-riera/20/159586,Pere Pons,Pere Pons Riera,26,1993-02-20,177,70,Spain,Deportivo Alavés,"CM, CDM",Right,SUB,20.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211999,https://sofifa.com/player/211999/rani-khedira/20/159586,R. Khedira,Rani Khedira,25,1994-01-27,188,84,Germany,FC Augsburg,"CB, CDM",Right,RDM,8.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212212,https://sofifa.com/player/212212/dominik-kohr/20/159586,D. Kohr,Dominik Kohr,25,1994-01-31,185,81,Germany,Eintracht Frankfurt,"CDM, CM",Right,LCM,28.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212491,https://sofifa.com/player/212491/arthur-masuaku/20/159586,A. Masuaku,Arthur Masuaku,25,1993-11-07,179,70,DR Congo,West Ham United,"LB, LWB",Left,SUB,26.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212722,https://sofifa.com/player/212722/deandre-yedlin/20/159586,D. Yedlin,DeAndre Yedlin,25,1993-07-09,172,75,United States,Newcastle United,"RWB, RB",Right,RWB,22.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213814,https://sofifa.com/player/213814/federico-di-francesco/20/159586,F. Di Francesco,Federico Di Francesco,25,1994-06-14,171,75,Italy,SPAL,"LW, RW",Right,SUB,31.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215123,https://sofifa.com/player/215123/alan-aguerre/20/159586,A. Aguerre,Alan Aguerre,28,1990-08-23,181,80,Argentina,Newell's Old Boys,GK,Right,GK,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215251,https://sofifa.com/player/215251/guido-herrera/20/159586,G. Herrera,Guido Herrera,27,1992-02-29,188,84,Argentina,Club Atlético Talleres,GK,Left,GK,22.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216939,https://sofifa.com/player/216939/andre-blake/20/159586,A. Blake,Andre Blake,28,1990-11-21,193,79,Jamaica,Philadelphia Union,GK,Right,GK,18.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222715,https://sofifa.com/player/222715/otavio-henrique-passos-santos/20/159586,Otávio,Otávio Henrique Passos Santos,25,1994-05-04,176,73,Brazil,FC Girondins de Bordeaux,CDM,Right,LCM,5.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223061,https://sofifa.com/player/223061/franco-cervi/20/159586,F. Cervi,Franco Cervi,25,1994-05-26,165,62,Argentina,SL Benfica,LM,Left,RES,11.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223138,https://sofifa.com/player/223138/anthony-briancon/20/159586,A. Briançon,Anthony Briançon,24,1994-11-29,185,79,France,Nîmes Olympique,CB,Right,RCB,23.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223697,https://sofifa.com/player/223697/robin-gosens/20/159586,R. Gosens,Robin Gosens,24,1994-07-05,183,76,Germany,Atalanta,"LM, LB",Left,SUB,8.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224869,https://sofifa.com/player/224869/unai-bustinza-martinez/20/159586,Bustinza,Unai Bustinza Martínez,27,1992-02-02,175,74,Spain,CD Leganés,"CB, RB",Right,RCB,3.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225018,https://sofifa.com/player/225018/florin-andone/20/159586,F. Andone,Florin Andone,26,1993-04-11,180,78,Romania,Brighton & Hove Albion,ST,Right,SUB,10.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229148,https://sofifa.com/player/229148/dalbert-chagas-estevao/20/159586,Dalbert,Dalbert Henrique Chagas Estevão,25,1993-09-08,181,70,Brazil,Inter,LB,Left,LM,29.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232886,https://sofifa.com/player/232886/caio-lucas-fernandes/20/159586,Caio,Caio Lucas Fernandes,25,1994-04-19,173,69,Brazil,SL Benfica,LM,Right,SUB,7.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239872,https://sofifa.com/player/239872/pablo-renan-dos-santos/20/159586,Pablo Santos,Pablo Renan dos Santos,27,1992-03-18,188,83,Brazil,SC Braga,CB,Left,LCB,14.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244470,https://sofifa.com/player/244470/vladimir-coufal/20/159586,V. Coufal,Vladimír Coufal,26,1992-08-22,175,75,Czech Republic,SK Slavia Praha,RB,Right,RB,5.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189908,https://sofifa.com/player/189908/lukasz-skorupski/20/159586,L. Skorupski,Łukasz Skorupski,28,1991-05-05,187,84,Poland,Bologna,GK,Right,GK,28.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190459,https://sofifa.com/player/190459/andre-hansen/20/159586,A. Hansen,André Hansen,29,1989-12-17,189,87,Norway,Rosenborg BK,GK,Right,GK,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190531,https://sofifa.com/player/190531/eliaquim-mangala/20/159586,E. Mangala,Eliaquim Mangala,28,1991-02-13,187,84,France,Valencia CF,CB,Left,SUB,25.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199576,https://sofifa.com/player/199576/oriol-romeu-vidal/20/159586,Oriol Romeu,Oriol Romeu Vidal,27,1991-09-24,183,83,Spain,Southampton,"CDM, CM",Right,CM,14.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199833,https://sofifa.com/player/199833/lars-unnerstall/20/159586,L. Unnerstall,Lars Unnerstall,28,1990-07-20,198,103,Germany,PSV,GK,Right,SUB,13.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206198,https://sofifa.com/player/206198/dominique-heintz/20/159586,D. Heintz,Dominique Heintz,25,1993-08-15,190,89,Germany,SC Freiburg,CB,Left,LCB,23.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208787,https://sofifa.com/player/208787/adrien-thomasson/20/159586,A. Thomasson,Adrien Thomasson,25,1993-12-10,177,72,France,RC Strasbourg Alsace,"CM, CAM",Right,RCM,26.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211093,https://sofifa.com/player/211093/callum-mcgregor/20/159586,C. McGregor,Callum McGregor,26,1993-06-14,174,74,Scotland,Celtic,"CDM, CAM, LM",Left,LDM,42.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216158,https://sofifa.com/player/216158/silvan-widmer/20/159586,S. Widmer,Silvan Widmer,26,1993-03-05,183,79,Switzerland,FC Basel 1893,RB,Right,RB,5.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220604,https://sofifa.com/player/220604/jaume-domenech-sanchez/20/159586,Jaume,Jaume Domenech Sánchez,28,1990-11-05,185,73,Spain,Valencia CF,GK,Right,SUB,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183491,https://sofifa.com/player/183491/mathias-jorgensen/20/159586,M. Jørgensen,Mathias Jørgensen,29,1990-04-23,191,85,Denmark,Fenerbahçe SK,CB,Right,LCB,32.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189324,https://sofifa.com/player/189324/alex-mccarthy/20/159586,A. McCarthy,Alex McCarthy,29,1989-12-03,193,79,England,Southampton,GK,Right,SUB,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190034,https://sofifa.com/player/190034/timothee-kolodziejczak/20/159586,T. Kolodziejczak,Timothée Kolodziejczak,27,1991-10-01,185,75,France,Tigres U.A.N.L.,"CB, LB",Left,RES,98.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191628,https://sofifa.com/player/191628/leandro-chichizola/20/159586,L. Chichizola,Leandro Chichizola,29,1990-03-27,185,80,Argentina,Getafe CF,GK,Right,SUB,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192342,https://sofifa.com/player/192342/edwin-cardona/20/159586,E. Cardona,Edwin Andrés Cardona Bedoya,26,1992-12-08,183,92,Colombia,Pachuca,"CAM, LW",Right,CAM,10.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194201,https://sofifa.com/player/194201/pontus-jansson/20/159586,P. Jansson,Pontus Jansson,28,1991-02-13,196,86,Sweden,Brentford,CB,Right,CB,18.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195859,https://sofifa.com/player/195859/danny-ings/20/159586,D. Ings,Danny Ings,26,1992-07-23,178,73,England,Southampton,ST,Right,RS,9.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198683,https://sofifa.com/player/198683/manolo-gabbiadini/20/159586,M. Gabbiadini,Manolo Gabbiadini,27,1991-11-26,181,75,Italy,Sampdoria,ST,Left,SUB,23.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199417,https://sofifa.com/player/199417/harun-tekin/20/159586,H. Tekin,Harun Tekin,30,1989-06-17,187,78,Turkey,Fenerbahçe SK,GK,Right,GK,35.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199602,https://sofifa.com/player/199602/john-guidetti/20/159586,J. Guidetti,John Guidetti,27,1992-04-15,185,80,Sweden,Deportivo Alavés,ST,Right,SUB,10.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200773,https://sofifa.com/player/200773/alhassan-wakaso/20/159586,A. Wakaso,Alhassan Wakaso,27,1992-01-07,180,76,Ghana,Vitória Guimarães,CDM,Right,CDM,25.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201118,https://sofifa.com/player/201118/cedric-ricardo-alves-soares/20/159586,Cédric,Cédric Ricardo Alves Soares,27,1991-08-31,172,67,Portugal,Southampton,"RB, RWB",Right,SUB,2.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202088,https://sofifa.com/player/202088/felix-klaus/20/159586,F. Klaus,Felix Klaus,26,1992-09-13,180,79,Germany,VfL Wolfsburg,"RW, LW, RM",Right,RF,11.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202934,https://sofifa.com/player/202934/ogenyi-onazi/20/159586,O. Onazi,Ogenyi Eddy Onazi,26,1992-12-25,173,73,Nigeria,Trabzonspor,"CDM, CM",Right,LCM,6.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203128,https://sofifa.com/player/203128/thomas-monconduit/20/159586,T. Monconduit,Thomas Monconduit,28,1991-02-10,184,83,France,Amiens SC,"CDM, CM",Right,RDM,6.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204713,https://sofifa.com/player/204713/joel-campbell/20/159586,J. Campbell,Joel Nathaniel Campbell Samuels,27,1992-06-26,178,78,Costa Rica,Club León,"ST, RM",Left,CF,8.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205566,https://sofifa.com/player/205566/alberto-moreno-perez/20/159586,Alberto Moreno,Alberto Moreno Pérez,26,1992-07-05,171,65,Spain,Villarreal CF,LB,Left,LB,18.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207554,https://sofifa.com/player/207554/viktor-claesson/20/159586,V. Claesson,Viktor Claesson,27,1992-01-02,183,79,Sweden,Sweden,"CAM, LM, CM",Right,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209236,https://sofifa.com/player/209236/guilherme-dos-santos-torres/20/159586,Guilherme,Guilherme dos Santos Torres,28,1991-04-05,179,76,Brazil,Olympiacos CFP,"CDM, CM",Right,RDM,8.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210679,https://sofifa.com/player/210679/paulo-andre-rodrigues-oliveira/20/159586,Paulo Oliveira,Paulo André Rodrigues Oliveira,27,1992-01-08,187,82,Portugal,SD Eibar,CB,Right,SUB,12.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211461,https://sofifa.com/player/211461/luiz-phellype-luciano-silva/20/159586,Luiz Phellype,Luiz Phellype Luciano Silva,25,1993-09-27,188,83,Brazil,Sporting CP,ST,Right,ST,29.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212213,https://sofifa.com/player/212213/ricardo-sousa-esgaio/20/159586,Ricardo Esgaio,Ricardo Sousa Esgaio,26,1993-05-16,173,68,Portugal,SC Braga,"RB, RW",Right,SUB,47.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215531,https://sofifa.com/player/215531/deniz-turuc/20/159586,D. Türüç,Deniz Türüç,26,1993-01-29,177,72,Turkey,Fenerbahçe SK,"RM, CAM",Left,SUB,23.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224396,https://sofifa.com/player/224396/yeimar-gomez-andrade/20/159586,Y. Gómez Andrade,Yeimar Pastor Gómez Andrade,27,1992-06-30,187,92,Colombia,Unión de Santa Fe,CB,Right,RCB,28.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232883,https://sofifa.com/player/232883/gaku-shibasaki/20/159586,G. Shibasaki,柴崎 岳,27,1992-05-28,175,62,Japan,Deportivo de La Coruña,"CAM, ST, CDM",Right,LDM,22.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233029,https://sofifa.com/player/233029/rodrigo-aliendro/20/159586,R. Aliendro,Rodrigo Aliendro,28,1991-02-16,177,68,Argentina,Club Atlético Colón,"CDM, CM",Right,SUB,29.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47201,https://sofifa.com/player/47201/silvio-proto/20/159586,S. Proto,Silvio Proto,36,1983-05-23,184,74,Belgium,Lazio,GK,Right,SUB,24.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50542,https://sofifa.com/player/50542/jermain-defoe/20/159586,J. Defoe,Jermain  Defoe,36,1982-10-07,171,65,England,Rangers FC,ST,Right,SUB,9.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53914,https://sofifa.com/player/53914/phil-jagielka/20/159586,P. Jagielka,Phil Jagielka,36,1982-08-17,180,87,England,Sheffield United,CB,Right,SUB,15.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121944,https://sofifa.com/player/121944/bastian-schweinsteiger/20/159586,B. Schweinsteiger,Bastian Schweinsteiger,34,1984-08-01,183,79,Germany,Chicago Fire,"CB, CDM",Right,RCB,31.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124635,https://sofifa.com/player/124635/mehmet-topal/20/159586,M. Topal,Mehmet Topal,33,1986-03-03,187,82,Turkey,Turkey,"CDM, CB",Right,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125871,https://sofifa.com/player/125871/hasan-ali-kaldirim/20/159586,H. Kaldırım,Hasan Ali Kaldırım,29,1989-12-09,183,75,Turkey,Fenerbahçe SK,LB,Left,LB,3.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134744,https://sofifa.com/player/134744/atiba-hutchinson/20/159586,A. Hutchinson,Atiba Hutchinson,36,1983-02-08,187,83,Canada,Beşiktaş JK,"CDM, CM",Right,SUB,13.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134779,https://sofifa.com/player/134779/jimmy-briand/20/159586,J. Briand,Jimmy Briand,33,1985-08-02,181,84,France,FC Girondins de Bordeaux,ST,Right,ST,7.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135451,https://sofifa.com/player/135451/heurelho-silva-gomes/20/159586,Gomes,Heurelho da Silva Gomes,38,1981-02-15,191,95,Brazil,Watford,GK,Right,SUB,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138699,https://sofifa.com/player/138699/blerim-dzemaili/20/159586,B. Džemaili,Blerim Džemaili,33,1986-04-12,179,73,Switzerland,Bologna,"CM, CDM, CAM",Right,RDM,31.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139064,https://sofifa.com/player/139064/leonardo-ponzio/20/159586,L. Ponzio,Leonardo Daniel Ponzio,37,1982-01-29,174,71,Argentina,River Plate,CDM,Right,SUB,23.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140620,https://sofifa.com/player/140620/ragnar-klavan/20/159586,R. Klavan,Ragnar Klavan,33,1985-10-30,187,85,Estonia,Cagliari,CB,Left,LCB,15.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142966,https://sofifa.com/player/142966/jesus-datolo/20/159586,J. Dátolo,Jesús Alberto Dátolo,35,1984-05-19,177,77,Argentina,Club Atlético Banfield,"CM, CAM, LM",Left,LCM,10.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143745,https://sofifa.com/player/143745/arda-turan/20/159586,A. Turan,Arda Turan,32,1987-01-30,177,76,Turkey,Medipol Başakşehir FK,"LM, CM",Right,SUB,10.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144172,https://sofifa.com/player/144172/serkan-kirintili/20/159586,S. Kırıntılı,Serkan Kırıntılı,34,1985-02-15,185,78,Turkey,Atiker Konyaspor,GK,Right,GK,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144429,https://sofifa.com/player/144429/oscar-wendt/20/159586,O. Wendt,Oscar Wendt,33,1985-10-24,181,82,Sweden,Borussia Mönchengladbach,"LB, LM",Left,LB,17.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146758,https://sofifa.com/player/146758/roberto-soldado-rillo/20/159586,Soldado,Roberto Soldado Rillo,34,1985-05-27,180,74,Spain,Granada CF,ST,Right,ST,9.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147006,https://sofifa.com/player/147006/diego-castro-gimenez/20/159586,Diego Castro,Diego Castro Giménez,36,1982-07-02,174,71,Spain,Perth Glory,"CAM, LW",Right,CAM,17.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150418,https://sofifa.com/player/150418/mario-gomez/20/159586,M. Gómez,Mario Gómez García,33,1985-07-10,189,89,Germany,VfB Stuttgart,ST,Right,RS,27.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152879,https://sofifa.com/player/152879/mark-noble/20/159586,M. Noble,Mark Noble,32,1987-05-08,177,76,England,West Ham United,"CM, CDM",Right,RCM,16.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152912,https://sofifa.com/player/152912/jose-sand/20/159586,J. Sand,José Gustavo Sand,38,1980-07-17,185,82,Argentina,Club Atlético Lanús,ST,Right,ST,9.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152996,https://sofifa.com/player/152996/per-ciljan-skjelbred/20/159586,P. Skjelbred,Per Ciljan Skjelbred,32,1987-06-16,178,73,Norway,Hertha BSC,"CDM, CM",Right,SUB,3.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152999,https://sofifa.com/player/152999/rodrigo-palacio/20/159586,R. Palacio,Rodrigo Sebastián Palacio,37,1982-02-05,176,70,Argentina,Bologna,"ST, CAM",Right,ST,24.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154950,https://sofifa.com/player/154950/yuriy-zhirkov/20/159586,Y. Zhirkov,Yuriy Zhirkov,35,1983-08-20,180,75,Russia,Russia,"LB, LM",Left,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155887,https://sofifa.com/player/155887/michael-bradley/20/159586,M. Bradley,Michael Bradley,31,1987-07-31,188,79,United States,Toronto FC,"CDM, CM",Right,RDM,4.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155946,https://sofifa.com/player/155946/robert-snodgrass/20/159586,R. Snodgrass,Robert Snodgrass,31,1987-09-07,182,82,Scotland,West Ham United,"RM, CM",Left,SUB,11.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155984,https://sofifa.com/player/155984/markel-bergara-larranaga/20/159586,Markel Bergara,Markel Bergara Larrañaga,33,1986-05-05,181,78,Spain,Getafe CF,"CDM, CM",Right,SUB,5.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158138,https://sofifa.com/player/158138/aaron-hunt/20/159586,A. Hunt,Aaron Hunt,32,1986-09-04,183,73,Germany,Hamburger SV,"CAM, CM, RM",Left,LCM,14.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158942,https://sofifa.com/player/158942/leonardo-de-matos-cruz/20/159586,Léo Matos,Leonardo de Matos Cruz,33,1986-04-02,184,81,Brazil,PAOK,"RB, LB, RM",Right,RB,3.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162220,https://sofifa.com/player/162220/sinan-bolat/20/159586,S. Bolat,Sinan Bolat,30,1988-09-03,186,83,Turkey,Royal Antwerp FC,GK,Right,GK,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162280,https://sofifa.com/player/162280/adrian-mierzejewski/20/159586,A. Mierzejewski,Adrian Mierzejewski,32,1986-11-06,176,73,Poland,Chongqing Dangdai Lifan FC SWM Team,"CAM, CF",Left,LCM,9.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162329,https://sofifa.com/player/162329/karim-el-ahmadi/20/159586,K. El Ahmadi,Karim El Ahmadi Al Aroos,34,1985-01-27,181,71,Morocco,Al Ittihad,"CDM, CM",Right,CM,20.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163301,https://sofifa.com/player/163301/jonathan-orozco/20/159586,J. Orozco,Jonathan Emmanuel Orozco Domínguez,33,1986-05-12,184,81,Mexico,Santos Laguna,GK,Right,GK,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163699,https://sofifa.com/player/163699/stephane-sessegnon/20/159586,S. Sessègnon,Stéphane Sessègnon,35,1984-06-01,172,72,Benin,Gençlerbirliği SK,CAM,Right,CAM,10.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163925,https://sofifa.com/player/163925/alessandro-diamanti/20/159586,A. Diamanti,Alessandro Diamanti,36,1983-05-02,180,75,Italy,Western United FC,"CAM, CF",Left,CAM,23.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167514,https://sofifa.com/player/167514/dusan-basta/20/159586,D. Basta,Dušan Basta,34,1984-08-18,183,72,Serbia,Lazio,"RB, RM",Right,RES,8.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167669,https://sofifa.com/player/167669/federico-higuain/20/159586,F. Higuaín,Federico Fernando Higuaín,34,1984-10-25,173,75,Argentina,Columbus Crew SC,CAM,Right,CAM,10.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167959,https://sofifa.com/player/167959/marcelo-grohe/20/159586,Marcelo Grohe,Marcelo Grohe,32,1987-01-13,188,81,Brazil,Al Ittihad,GK,Right,RES,34.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168326,https://sofifa.com/player/168326/salvatore-bocchetti/20/159586,S. Bocchetti,Salvatore Bocchetti,32,1986-11-30,186,86,Italy,Hellas Verona,CB,Left,LCB,40.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169181,https://sofifa.com/player/169181/kenneth-vermeer/20/159586,K. Vermeer,Kenneth Vermeer,33,1986-01-10,181,78,Netherlands,Feyenoord,GK,Right,GK,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169706,https://sofifa.com/player/169706/jack-cork/20/159586,J. Cork,Jack Cork,30,1989-06-25,184,75,England,Burnley,CM,Right,LCM,4.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169792,https://sofifa.com/player/169792/jay-rodriguez/20/159586,J. Rodriguez,Jay Rodriguez,29,1989-07-29,185,84,England,Burnley,"ST, LW",Right,SUB,19.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170369,https://sofifa.com/player/170369/giovani-dos-santos/20/159586,G. dos Santos,Giovani dos Santos Ramírez,30,1989-05-11,175,71,Mexico,Club América,"CAM, ST",Left,CAM,10.0
